crop,rainfall,temperature,humidity,ph,N,P,K,yield_category
rice,2169.1,35.44024952619981,92.87791408031272,8.062530449103896,29.134437887098933,56.01600282002509,75.88710928834227,Medium
rice,2169.1,20.543348424511198,77.35394125757595,6.055096652437338,73.89642238681652,26.924998346253684,74.98205548323907,High
banana,792.8,21.30409182520984,74.72567877038571,5.330947206710359,15.226895116827745,29.77332540476349,21.912732689072197,Low
maize,792.8,29.278627536246656,54.88075910683953,7.654346700564712,11.689292252906343,56.11359015817534,51.08159736672721,Low
maize,792.8,38.1844041172312,53.68354838065474,7.121048411776284,47.80820894639821,31.208573058772124,7.100398960434383,Low
maize,792.8,30.774035959054284,91.81320207187275,6.996093777392764,87.87641226840417,20.946739221448478,74.88414072883806,High
rice,792.8,29.956250160685805,56.404984982876755,5.187517958625928,68.80277720150403,33.07521152725546,44.22404811437823,Medium
rice,792.8,22.10947399913261,82.65279131954497,5.491746534284311,53.630793873679565,25.406311818348325,8.241736356333424,Low
maize,1373.0,33.13560209448588,61.62169890138935,7.178922886745898,70.06142988582698,11.623454091393334,30.687499475610302,Medium
maize,1373.0,36.44206321200451,47.658973893158716,5.727383445105925,47.02692073512647,67.260417670749,10.763709639592566,Low
rice,1373.0,27.608400150151247,40.58934137324474,6.764245279119486,112.65682857469298,68.98335418677772,34.47083295300199,Medium
rice,1373.0,35.51223701850655,69.93415353583879,6.907085901102877,11.314062454739048,21.48127251251596,55.244475662099234,Medium
jute,2012.6,39.289533078016234,93.66783502019129,5.992275165948288,82.44002008843106,9.857914964390131,40.24174310310797,Low
maize,2012.6,24.07532918255378,60.30249065950625,8.319488044395225,107.49750645519131,60.41205780133846,33.779163103959085,Medium
maize,2012.6,30.466592623894826,59.64557836961747,7.948624373924513,97.44674150455414,20.864646939756028,13.93677841553486,Low
maize,2012.6,25.74275916169151,58.92503898171931,7.528307276714795,26.164719004466374,34.50766170776452,23.370428427024223,Medium
rice,2012.6,35.857088380676785,68.62991105176721,5.272978532432932,39.03153013273316,9.810143917803744,12.510746580376335,Low
rice,2012.6,31.55186731762315,64.23656858833614,5.371455067581568,87.46051295131704,21.97021885688264,65.56240487424955,Medium
rice,2012.6,32.69164835100607,88.3953044699858,6.724734710527345,14.691114305788037,64.46767087472269,15.142987098854192,Medium
maize,2433.3,35.95828319231788,67.80364354479197,5.56249672216845,98.36409548074717,65.32973351864014,49.653002491167015,Medium
rice,2433.3,27.9194094532491,67.92668110037128,8.42392912235316,87.67429862955089,20.53136186657828,30.70553101916344,Medium
jute,1194.7,38.301801368140865,47.61043770963062,5.554820819095933,88.9047646620644,30.193538383001716,21.948378849138763,Low
maize,1194.7,30.6605773449228,94.05067475007124,6.706137424123909,16.52775758077301,15.067881432030767,52.96013296190778,Medium
maize,1194.7,23.159096456706962,53.748508997785635,6.274423698945268,87.54246265386655,10.562947271369179,39.27517320327055,Medium
maize,1194.7,33.91798236337605,44.035023710278146,7.237852475089342,83.17908440029655,79.41287858363071,35.010910046341934,Medium
rice,1194.7,35.86522700876509,76.47304369363648,5.451627431112987,100.55608644451281,54.16954634336294,49.46390036691662,Medium
rice,1194.7,26.335233541350533,72.745150358628,6.506107498148368,9.783534969493992,45.65723818987391,41.845072136750055,Medium
rice,1194.7,37.14358513997506,62.83301096960102,5.961467614825002,7.657726873796102,62.41238753039747,27.76131564136706,Low
jute,1420.3,38.122865095315326,63.2205728634373,8.107130336350908,47.895816486034484,68.00578697657932,46.92959658239388,Low
maize,1420.3,25.538089747556178,83.17851565755372,5.142049992471433,22.110652642652582,65.50360760335457,55.212393241302095,Medium
rice,1420.3,39.67042945430444,50.764195205480696,8.198046229022607,69.21421492057551,6.240458696740745,7.001986894014071,Low
banana,1067.8,22.81423056097517,85.11393254196894,7.915479484935501,110.49512367327611,19.010592364287383,39.94037966807565,Medium
maize,1067.8,24.0403133680498,75.681091264226,6.041497507542854,50.02016898841181,54.11789765883733,9.326246343765783,Medium
maize,1067.8,23.684496784760523,63.04333755787384,7.762517291369866,102.16929338634948,33.181951085297214,18.98040605510833,Medium
maize,1067.8,37.879794200157406,65.19157391211277,5.109247461185617,5.027700569554645,78.68619882958302,47.03815505584798,Low
rice,1067.8,33.085851046499236,54.11559639523527,8.384029426026878,24.379183997806184,54.90535944786905,69.96416864491856,Low
rice,1067.8,23.04208566444546,81.36628829833361,6.843082299064262,8.498707060219846,76.74116815469048,71.21042593913636,Medium
maize,351.8,28.806468367366982,68.20811082678972,6.0614835912290586,42.736925759232896,20.10848612343454,10.245800760397346,Medium
rice,351.8,32.305960501396044,57.6469998512414,6.26904124408137,109.44180350509782,69.79677710862673,36.432881471502995,High
maize,1217.7,21.669281699787668,72.78275636685225,5.2324187371117405,16.149494213883592,29.1014229361419,48.72548622534134,Low
rice,1217.7,37.648327368146774,94.76539486282277,8.462723299147138,74.73712432553704,79.21736061783551,16.030242841275758,Low
maize,1137.8,36.07207070883071,63.93942538111046,5.137521808027423,56.92203299873608,16.82665040548605,62.407416255857875,Low
maize,1137.8,30.104135471532764,90.63802704282408,7.292174931017507,112.92384442206843,43.725486412874496,60.81764438279291,High
rice,1137.8,39.34253230518341,58.97592619585114,6.549575746972604,19.089701391765793,64.46334003778415,72.7505760280096,Low
banana,1446.7,28.35521958550199,43.010298880874224,8.321206763660502,29.38320280775633,37.44818604530269,5.636450906258227,Low
jute,1446.7,39.68220638072995,51.23331585026359,5.860999091073783,8.397326390321727,40.1063045140735,21.2513182991752,Low
maize,1446.7,33.35839997607254,63.02823288302263,6.8623038837830395,54.90255370760798,78.97668466293058,67.03900356839912,High
maize,1446.7,32.69342546507883,52.079921072701296,6.688246730039635,36.950783449935244,36.8981112725865,55.293503812020155,High
rice,1446.7,23.3190979059157,40.01248710200405,7.4600325541753545,105.03918239738691,50.30540754492977,72.0792390273868,Medium
rice,1446.7,37.63855516609288,90.325084576114,5.2380358118334716,74.56819351774183,9.090474550636303,9.28847408976999,Low
maize,1555.8,28.549793758412303,86.4133676177011,5.678261955081742,75.62043486720569,68.1657560157695,49.77229742873321,Medium
maize,1555.8,23.24466811564959,80.82607273178209,5.750976870324974,66.16973014134979,53.61260367346576,47.67849311702556,High
maize,1555.8,20.25215039951518,49.22980276053158,7.5835276419459134,15.562788781358115,35.301507714711015,7.6755812270399275,Low
rice,1555.8,31.19511367276765,46.61999669154923,5.66198543714359,56.17714862841585,6.212715496588981,43.51415576843627,Low
rice,1555.8,30.547992442453527,43.71826122098108,7.007221173618419,119.9430968164794,49.37516154451279,50.71402334824432,Medium
maize,2178.5,34.387072447383176,79.82160538251067,5.753353371753338,101.05136844729171,5.949337136312164,19.346988065158044,Low
maize,2178.5,37.80516106035604,91.08443783783369,8.015687325293925,107.74779122921834,5.090271043176343,25.49971873434972,Low
rice,2178.5,21.58813169286059,63.679470150217035,8.297649090713735,99.67103131334744,51.2073921612016,53.026050972330275,Medium
rice,2178.5,34.62992980680725,46.55273695978265,6.814725412297841,16.849794744563006,19.17628005009157,40.12257106999687,Low
rice,2178.5,23.748238881951643,68.18160514026586,6.233081094732124,31.156549217451957,19.391566228857148,69.3510243176245,Medium
jute,1593.0,37.16354106314328,59.18575491022466,5.8192022125612475,5.358989905987107,53.995367437455776,30.678632450689125,Low
maize,1593.0,36.38127027723312,60.61537083924988,5.174233505330653,39.903664360982816,9.027289095453071,24.999474379115085,Low
maize,1593.0,30.815875099710887,74.1731843285639,5.939750266691234,17.489851269846646,28.505417110591726,78.8649455258632,Medium
rice,1593.0,34.204855972466234,79.52949622942113,7.289825229808613,59.37123470968205,16.20739266065143,73.33518275975625,Medium
rice,1593.0,26.287002263674967,46.083197938023844,6.867659259582238,82.86966118599872,48.51322773474004,7.174455874923489,Medium
jute,1593.9,29.42335797865629,41.9574626943562,8.304144473983246,105.56810892937887,54.63238660455469,62.80464614799244,Low
maize,1593.9,36.43273795420943,94.68816664771433,6.386970418720952,91.15997398545329,59.085189019928265,13.275108036890222,Low
maize,1593.9,29.185303943464277,52.80005919035535,7.428521698149381,112.9373435145281,24.14234126889241,7.061389612202822,Medium
maize,1593.9,27.155965306508836,42.96067886996525,6.712629616162925,11.198303395285711,11.6937313727438,25.527163697476166,Low
rice,1593.9,29.884248945006,50.4431431002756,6.794016755734741,6.400681072902266,10.901274270642336,25.20094092958282,Medium
rice,1593.9,36.56498504874437,42.14268154916553,5.937210101114411,81.05388309116445,36.96136613380428,66.44890717602235,Low
rice,1593.9,26.704160947417456,61.54959920394444,6.592327718946999,38.27552717555832,75.93833067970363,58.30004344571264,High
maize,653.2,23.475231862714875,84.13209814482283,6.647747489544475,34.15261685216391,21.329677568526847,78.62070704990107,High
rice,653.2,34.24028040661561,58.76844473667464,7.473248826121269,43.05201508478634,24.2556201006162,58.36346752338638,Medium
banana,1031.7,36.51956425416164,64.43008737831016,8.292239997151398,36.02654665762188,12.56666015793942,36.3691664942036,Low
maize,1031.7,22.012749570470667,77.15727254620913,6.152624471188765,63.81518672468253,50.41777054204477,57.419574570891264,High
maize,1031.7,24.797482255118894,67.98917385384341,5.147701640034544,55.61707143077523,55.990465546038116,79.95943003898016,Medium
rice,1031.7,22.839439795219878,87.37951273117284,6.737032939252239,63.92928340831548,53.219840612057,58.26064119218961,High
rice,1031.7,26.95882823164333,87.6319621275166,6.90561466252209,82.36206532255017,69.5847682283586,62.12610169852387,High
jute,2252.8,29.007019578108252,40.54508825201345,5.589541928961704,49.52000853168206,41.48193762695538,75.37737613926946,Medium
maize,2252.8,34.97652673926613,82.79254685657595,7.661626121966234,33.90038402134803,15.084278057529833,13.52384459837625,Low
maize,2252.8,33.02295169763348,65.34034801329206,8.44725187954522,24.11306173300573,26.70538480283095,57.858822008579516,Medium
rice,2252.8,32.41857134956862,94.38622977170147,8.310211509529614,45.189523746251936,54.682248006601384,68.81044684755867,Medium
rice,2252.8,27.047498932193086,66.57776417314894,5.6898711358827825,90.30774465330978,50.98414803061699,76.57839501656697,Medium
rice,2252.8,36.8289510616952,94.27927699635637,8.063771339652662,92.021064662819,44.82523473072219,20.82269672837745,Low
rice,2252.8,29.42574334796329,81.50131486631551,7.465727727440896,81.69411946868418,56.22233140165154,42.794675579318316,High
banana,814.5,39.58209876030309,53.673268653731846,6.588462973324191,31.913240160290577,52.80431377799745,56.041613573336136,Medium
maize,814.5,32.682842765914735,69.61172386078267,6.892138480136552,72.62991827329023,71.09936670987138,23.56007971260031,High
maize,814.5,22.525294831290054,94.56746017132205,7.973600612438603,70.62931108133752,48.951228310872246,50.035464743770554,High
maize,814.5,33.523551241508684,87.1641834263558,6.680472288734306,60.69061278261843,63.39510190254173,24.31840868734995,High
rice,814.5,26.50208030863398,45.35517915851716,6.306225791867944,68.24758343414439,23.65303669748509,30.009276539873547,High
rice,814.5,33.72654393372195,78.85045982454979,6.726366225590951,61.55592275172183,55.8636938441801,38.11390223831488,High
maize,1378.9,21.392822963248115,59.006877222894715,7.026954314122672,70.02748209852244,72.66455887870067,44.68925740599252,High
maize,1378.9,23.497628743519186,40.38402440341915,5.661771788224221,87.28318478142981,33.929924592487495,38.7024403718863,Medium
rice,1378.9,37.114745178115726,62.19145329648498,8.153177055934467,17.60724235639557,63.4328140503985,41.98966398409469,Low
rice,1378.9,24.543591140470298,52.91149319487342,7.3596543209036485,91.20696149713773,59.359197589657654,27.394156721621947,High
jute,1733.4,36.7408225048588,85.03780987862594,7.216441210681211,20.626907264673335,9.464464765386687,16.922382051697294,Low
maize,1733.4,25.58552176908821,58.5531834865171,5.3482367916322335,12.66221981719309,48.613123221805424,8.551248299512958,Low
maize,1733.4,32.857638201174154,85.51380316745994,7.114608783604071,117.24916391546877,14.764201190060179,19.698404186875077,Medium
maize,1733.4,33.88301147019662,40.03288663591374,5.423362317834723,115.05405342010077,77.54893791729434,48.645773112933725,Low
rice,1733.4,30.25309506290106,56.930053251436554,5.275441863183897,11.950202668164867,65.85556270254921,63.95865858523493,Low
rice,1733.4,26.106213533934625,53.26408678692691,6.845588134748377,55.97414576962065,13.229285093534008,17.69356980821709,Medium
rice,1733.4,24.252887527421922,52.8462048587736,6.409749369162732,26.418167904474092,14.131399823575881,13.141651832948634,Medium
maize,1313.947826,20.663787091248523,43.75026408710045,7.060835945546781,60.81466317045808,49.58553911844642,61.19677704119377,Medium
maize,1313.947826,26.078928024814477,50.291834872577596,5.3122775882003355,100.47038294495255,30.86668806298875,27.886874790296726,Medium
rice,1313.947826,33.06325581062566,70.5552263437091,6.508440719965405,114.32035409543238,7.6179394304831956,76.36245794205144,Medium
rice,1313.947826,38.766096368969656,56.02485900607594,5.611753502658053,77.93905514692679,45.623113087478984,58.57384779577798,Low
maize,661.2,37.42408964526104,62.95671302810314,8.454850300734408,45.69915172935896,34.08838247643852,29.506703543227314,Low
rice,661.2,35.32129553070605,60.72767841909537,6.96402574352311,74.38244004912882,12.5807369278807,26.71570608452787,Medium
maize,1398.5,35.76894686506597,88.17477087499421,7.406029013293036,40.88015020247179,65.1440294191987,44.27737897034818,Medium
rice,1398.5,33.299698069519906,89.79144494557835,6.138963982389127,109.62971869568695,73.63075739591045,10.935850120865707,Medium
rice,1398.5,25.205737151320058,67.1126334410723,5.3315862017277045,105.09605325717125,61.74454505105975,13.825738448397423,Low
maize,784.5,38.143900614116596,58.15857726735824,8.415548019742378,69.19665128216101,66.6816732512208,18.189341098714436,Low
rice,784.5,33.41464623811668,45.87403872013,6.001906623841141,42.35187526874146,21.236792544958803,63.10426949784201,Medium
maize,650.4,31.2088126196088,92.43715836601523,6.483328648107509,38.73981269204251,24.767971318895075,43.539301945184185,High
maize,650.4,22.21978938426962,43.31248196951636,7.274523725959012,8.843069391081837,20.63956552243908,5.792534208083221,Low
rice,650.4,28.94111087612851,56.370765266255425,5.086440541901389,98.81939786790895,62.3797573524173,55.513739560408176,Medium
rice,650.4,29.207165424038525,56.39364106435023,7.835906956810504,56.794069499485914,76.09378092008728,36.77676339953728,Medium
maize,365.9,37.2912721904534,57.62207073771182,6.878023665100171,42.39028676603041,58.762790505042695,43.313927372284844,Medium
rice,365.9,30.93296440375577,49.03577637998251,5.973760154740877,59.177690824741696,71.1100073659667,21.058718255970167,Medium
maize,667.1,27.608010979408192,83.07387870080333,5.215627948523642,99.15486890228497,52.90243211623794,46.38366712955777,Medium
rice,667.1,39.53600657021319,46.737382408129406,5.568744454160545,19.330633886364936,34.07449254190993,78.43649298136164,Low
maize,544.3,22.214411866526312,74.91986625342395,8.132618505987029,103.63043864781014,36.93212111977289,10.508351825432108,Low
rice,544.3,28.450968566238892,46.81153146881996,7.401084783775619,108.2135160374607,10.649107412555363,26.293804974832298,Medium
maize,989.5,20.840493503428107,43.87946006761261,5.874656025729115,113.87141022889715,7.359289643451956,23.224819464562234,Low
rice,989.5,34.798082415338605,90.0186227027232,5.229602677307604,50.71111912860219,57.160670314180805,23.64119830633847,Medium
maize,611.9,38.361531043983014,50.45708214752881,7.417153593353227,29.971146464332264,37.88216690083855,33.4029768174033,Medium
rice,611.9,25.600746591009788,85.16875850078374,7.003427040887178,47.968694123670325,46.41613010409721,66.35823385581256,High
maize,953.8,37.16683353598242,69.95469791089246,6.415818335603823,43.28489106661138,46.82459357168122,73.46440174732905,Medium
rice,953.8,25.844364609237957,44.28210857848233,6.272640072165223,25.257699937828907,25.803185999997606,20.166131559423,Medium
maize,593.6,38.2154032328783,92.54965052909371,5.758849965751879,74.83566706167112,40.6919383122118,45.721245346108454,Medium
rice,593.6,35.07923807193568,53.58286418455409,7.3436393978813115,59.81177845849232,40.30701662507767,52.76742291241102,Medium
maize,933.2,36.09813553682877,87.28049399439337,8.397338097278547,104.55561411726042,34.13204159208928,44.137060577288366,Low
rice,933.2,20.36013111200909,49.284550318151034,5.61500336042889,8.6926017554367,66.55065375508029,37.55572956476897,Low
banana,1434.5875,39.256207141480516,86.96685851780191,7.089908170054262,79.04481166883953,38.83730027656969,19.398162939442837,Low
rice,1434.5875,34.53341984140646,40.72758470979117,6.484647695110917,92.73912102882953,50.27333933794909,41.61645193994289,Medium
maize,664.0,26.095021907722668,68.14792511132144,6.563410526106328,92.34095545665531,72.16400902856195,35.09111207834967,Medium
maize,664.0,36.58789329717694,82.31934186818563,5.889515480447351,106.89850621598539,69.96752171441919,64.66725218767021,Medium
rice,664.0,25.6304239682986,91.41375346210307,7.887972064814967,88.83888042539182,71.78166528343739,62.27032693722464,High
rice,664.0,37.455076791322554,90.00611749135679,6.698394614515344,111.69815708948508,25.250374734876047,15.049901090425303,Low
maize,1112.6,22.25160780823874,85.07936782512047,6.901920482693924,43.25550897940252,7.623686623104712,11.638928942230068,Medium
rice,1112.6,34.073719549215916,88.85052423137172,6.066663194790641,62.86908292642745,24.58000999214969,73.11154574206272,Medium
maize,1430.3,30.813969532898206,50.95708272103921,5.636329629834324,6.619161277532427,25.90305092155315,45.16312917233733,Low
rice,1430.3,21.930689403908815,55.63013626414508,5.300686358709871,5.8001225398784895,73.2020245043726,69.3350702961943,Low
maize,939.2,24.837876565176778,55.89326887065822,7.4994169932372055,32.61456135192479,53.693204962847794,9.361334042480086,Medium
rice,939.2,20.248080725546295,60.737966205093436,5.686819985907494,16.592827670994804,11.127796970167157,44.48867123912227,Medium
maize,1032.1,29.37535930929012,61.63263687118538,7.4152637396607926,34.92430731261167,15.153394700832585,45.45698859321773,Medium
rice,1032.1,26.025305215200007,69.95054285600716,6.366317561164339,25.3599788707657,16.675709415648157,69.55265244066125,Medium
jute,1290.4,31.967149685955178,48.79338698515428,6.45521180346378,8.279802856444547,52.28163111266924,12.320749867228063,Medium
maize,1290.4,25.944756154172346,78.01856650822941,6.6421212363247015,109.56997683669569,60.15605191302523,23.033417275693196,Medium
maize,1290.4,25.998382230139693,49.21615966174786,6.286979778446401,5.9456601097225255,69.4732932924047,35.49037354152598,Medium
maize,1290.4,34.86386397463207,57.06696651575011,5.352169920279065,89.64944659876483,75.54774131046823,69.93811065649567,Low
rice,1290.4,20.962856719567068,67.68398218333847,6.08371133500996,22.4970069957444,20.12784180398313,75.41624863029253,Medium
rice,1290.4,38.05789990383974,83.80423088379125,7.323070262428784,109.906406529954,28.23293635430368,79.4543464695221,Medium
rice,1290.4,37.045277487823626,80.67080782813,7.330245405141048,107.67153305283686,23.0242160558623,76.93951148438912,Medium
banana,704.0,33.35609366452813,75.50438960257873,6.00178507533998,80.1986318324646,31.90711755996033,5.445631688326581,Medium
maize,704.0,31.864431402147687,48.567529331909356,6.610359192951908,82.3069272270696,73.59988305678121,8.578125609040402,Medium
maize,704.0,37.846049962793046,70.08749400885677,5.677065298041781,5.614001326514183,48.133442520452114,16.07051143681915,Low
rice,704.0,23.70660359057429,44.8095575989937,5.736302285354425,118.26023010306423,60.36439229933743,31.164657257770486,Medium
maize,1721.8,21.579383243816572,60.75497472381579,5.080664809423126,105.95074941121865,41.75894270950865,67.2438523240219,Medium
rice,1721.8,24.790203398190762,62.74340916594775,8.138612924677107,107.93721595896058,7.164343500209339,71.94921465016104,Low
banana,751.9,35.891565574003806,42.18962916951646,5.737473327762172,80.81312176085028,9.814661449836073,19.012580472093727,Low
maize,751.9,20.693405334529665,55.06934547084845,5.796368569277622,44.6504967952717,45.34422734509143,51.47481137147815,Medium
rice,751.9,31.656136701669794,92.56072069965691,5.978605014257962,107.76959464540529,58.909177611501924,73.80214887989574,High
maize,1786.5,39.9087503238262,92.44979343063292,5.445928250934002,38.52444673738712,21.149789564654863,39.779880194849056,Low
rice,1786.5,37.11392187675079,59.37798798388966,7.237420091134769,69.71182748435334,59.143218049422806,12.765767896458797,Low
maize,677.5,30.428913780871788,42.370505992157824,5.263000336121553,16.469061819546475,65.79993301126343,39.33602375634687,Low
rice,677.5,21.272818185732845,49.850221663049986,5.469708492142226,111.02489746526626,35.89231087715834,33.18461767160429,Medium
maize,1042.2,36.627470287714196,61.57197863884471,7.2566485430653245,21.18860264368953,60.98144246330787,48.32434970495052,Medium
rice,1042.2,31.97957016354421,92.12788338830764,6.18881217168505,30.863132658996836,35.30224627463449,37.899401330532775,High
maize,614.6,22.298659941191335,47.76594849454517,7.477817393454162,69.18542818474472,55.8762972091265,6.300944514028846,Medium
rice,614.6,21.877145696467124,81.99337140175167,6.950986606345497,92.87069502449287,62.29977869896573,79.54983000602533,High
maize,528.4,38.19253638873185,45.97753966560806,5.896074105715296,76.22540018267438,79.39449637310831,45.76551782979282,Low
rice,528.4,33.38400525876157,93.96916675652022,7.277897826712648,31.69539997201796,30.904749654769706,40.522306661345716,High
maize,751.7,36.58573598633511,60.98890745100242,5.4069578810250825,5.108449890661388,35.828058543095864,76.59630286280405,Low
rice,751.7,37.579578005645345,82.63789963944808,6.877436340780107,92.07231673535551,17.42150445576285,16.689527569030783,Low
maize,989.5,31.435447040966444,58.84250955461225,6.530018367657622,118.29884247977577,20.305479380135516,19.19282019089362,Medium
rice,989.5,30.348927035100825,74.52178824373448,5.937557539861043,98.1400088352004,57.00462519487833,65.60110617970875,High
maize,641.3954545,28.608548206419805,50.56088466070202,7.114017492088251,57.923761088010764,73.77841926158571,24.56233100187566,High
rice,641.3954545,26.338931755822387,48.031156061332936,8.04966757319099,108.93323506089726,34.59537137459304,64.94203297186452,Medium
maize,887.6,28.691919217174235,91.59352767624722,8.496166449170769,52.13248240861025,18.48833351266559,25.365011218137692,Low
rice,887.6,35.477593114603124,90.47060028474384,7.127169690601986,65.36741968799876,26.382462453724553,7.4890722668751115,Medium
maize,451.9,32.03846862030263,88.81079171170853,6.416470560152096,59.869923250503575,39.128877860610395,43.7761042915037,High
rice,451.9,37.85046579909692,74.39883975916264,5.788224850756706,56.47674535653537,26.79877470240263,19.751482559514603,Low
maize,1116.7,28.867600287583755,84.4547516168953,5.899836312882891,94.14693846879916,22.51843123413997,61.838471969935334,Medium
rice,1116.7,32.14179157437508,43.79703153012562,6.67809242352418,65.57842433599157,60.19883665678097,53.08997249241111,Medium
banana,1098.3,32.62615106183978,58.41339730398735,6.285471954482483,41.42246903289985,5.588369093046739,74.27020009834384,Medium
rice,1098.3,31.83394324612651,57.253671861643596,8.198350829187305,34.688189280725005,45.44228955023623,63.72412679493019,Medium
rice,1098.3,34.05267546171032,74.96049270739373,6.289034136794983,9.340941451254839,64.53251052723155,18.558196613054513,Medium
rice,1098.3,24.748669367496127,59.577677540885226,6.3070560690090245,72.06744361655029,24.967121473810113,65.01186774985973,High
maize,706.8,30.247275550915813,48.167872990402444,6.342370793518919,31.445562771118933,50.2468632959013,53.130278361051744,High
rice,706.8,22.084496056166955,72.80568914774491,7.928170736286804,22.035401031884057,55.167507921396336,55.17137313204687,High
banana,1083.2,27.69022655289625,84.79111563679947,7.277759122964157,80.19044584018293,54.12685223038175,67.41971644776115,High
rice,1083.2,29.75334137242529,61.01679219529852,7.149590976116125,83.33906464947812,38.43872256490383,48.036805189170515,High
rice,1083.2,33.04448519090945,47.27477933041649,6.169500578343518,91.49781260963158,30.99334909068344,39.95026357647597,Medium
rice,1083.2,39.01062105172407,50.81785085220527,7.862664618913538,62.91134307893802,67.694305477086,52.748077651904595,Low
maize,416.4,32.01302133096712,53.06158178431612,5.134273514744954,107.81627959844695,61.88344677498982,27.346807171876932,Medium
rice,416.4,34.87187832353119,56.49436761469949,8.047790103183395,112.6794166407962,29.09413800604344,18.694784831532445,Low
maize,1278.4,30.125321189904056,75.353728877847,6.794624649278754,97.84765807613628,12.726439583165456,51.24408785534348,Medium
rice,1278.4,32.68208062752663,73.05200164957455,6.393875822021945,78.09325043094152,10.38556590841019,22.538627681410826,Medium
banana,1330.0,21.41864432267547,78.28439238618715,6.740085482511899,39.9279096629867,12.070698342420204,10.993633200995504,Medium
rice,1330.0,25.08783161683694,59.937609149233225,7.335954356868409,118.03866598632544,48.71520208940321,5.0415638438940436,Medium
rice,1330.0,27.237061864102774,85.31987085339881,5.04467899281264,36.52565922707291,8.874663187174226,50.62395510500504,Low
rice,1330.0,29.44986710013027,51.22482136356682,8.050431497603867,28.30554602889957,30.26951562230288,32.16115876101776,Medium
maize,757.7,20.912974910047673,65.79724111349847,6.5635883385898754,55.84772308545702,61.4899776435672,61.4233228005092,High
rice,757.7,22.800481951066352,84.05162968477867,6.200382818950274,11.536665631924674,27.076112488653358,33.138229873482686,Medium
maize,1572.6,25.536286155826115,49.90872562529406,5.4838594797192,117.52686343725594,62.24810578850974,41.45025861786701,Medium
rice,1572.6,39.430653818021014,46.04247125574306,6.538128810254547,72.66985898788886,60.910027865529145,35.53137296115387,Medium
maize,747.1,26.626940142061017,88.60261822283944,6.737129699495326,69.04949054138015,23.437034947491224,53.79310933320096,High
rice,747.1,29.64082116224165,58.861131451755774,6.412763430727172,80.41657218846778,59.66166350695591,31.710437151122616,High
maize,902.8,23.921954254767858,77.61285686999676,7.375310328394139,62.15771949437877,61.083247870407554,77.28257374567316,Medium
rice,902.8,32.215601421515366,41.394173234516614,6.473137850657291,8.687304465872282,34.80904442502701,75.21102399488976,Low
maize,533.7,25.613664310319486,77.95257886251973,8.364961522463007,75.41579821664563,20.781536280613867,68.6020926992961,Medium
rice,533.7,24.139851568768535,57.38557213508338,7.097471312382572,87.35999584998953,44.09531051689018,74.0225202929561,High
maize,1279.1,30.33145256891958,43.06574694730929,7.826172774781681,52.926141971766114,74.10481910001472,38.685476634454325,Medium
rice,1279.1,20.110115983208416,73.53970188514643,5.382745660883176,92.08899078818719,52.97125493240465,45.232279759211906,Medium
maize,678.5,20.153280652984506,53.24420988402453,6.39051952531067,31.10514942391837,17.96918732204459,60.65694444186833,Medium
rice,678.5,24.381376182037155,61.2743983128534,6.178966955065034,30.44680797261116,56.20676935501399,57.210944370390585,High
maize,1016.3,20.734427250016424,44.431944675758245,6.993188358478071,23.562953584071003,37.040227046137595,71.80089467041032,Medium
rice,1016.3,22.160515082613827,48.09397881022199,8.01389732021499,47.77939737575361,49.36465980165298,58.724827044252145,Medium
maize,546.9,26.777212986775034,56.3887479522714,5.274183762167024,102.4063840697446,60.05480262673309,79.84135311713455,Medium
rice,546.9,36.051713591596254,44.93677253080864,5.254011793156487,100.2098871471424,43.62105136358336,31.137934987369327,Low
maize,1324.1,31.440972867386016,90.09544455774733,7.976111978551597,49.024783915802935,66.04879809299814,67.47483066795635,High
rice,1324.1,30.25335451912833,40.33258737511881,5.744975301134251,72.7486546377272,59.161668448747086,57.32261171244981,Medium
banana,2053.3,25.869776464162435,66.61231203753712,7.340636390574348,87.89387639461529,51.1305005013883,56.85398339112639,High
maize,2053.3,38.63507438865633,46.77861019729033,6.900073463262818,32.73877908222264,16.30946118742636,29.43766961337492,Low
rice,2053.3,27.940300824743833,56.922349921287164,7.915127582105303,24.336224877895916,67.69618331836762,63.92013443172669,Medium
banana,1855.0,21.74185533591543,90.9332757900046,5.437811184427412,116.79103921941577,75.1929188989862,72.52820167606994,Medium
banana,1855.0,32.34133032235603,48.89320043006928,5.454240380029139,76.01909101910613,15.272384285697111,21.391134614042222,Low
banana,1855.0,22.27676786953203,93.12077758450829,6.9488642609740765,117.86280801087135,41.61808470750729,51.91226278375281,High
banana,1855.0,26.90446285603384,51.3186907344182,8.312325286754298,43.84193852020635,24.416655647787838,34.41011218270814,Medium
jute,1855.0,30.148238774356177,80.78613596567563,6.45249215429764,85.84864549702512,61.58924805691735,79.21610894711579,High
jute,1855.0,37.48445049370352,70.06724956935214,6.144297350891432,30.599418202242337,59.1222227003525,40.91246118737612,Medium
maize,1855.0,29.870931606802372,88.64633001782175,7.1234126311926005,35.03801969649999,15.566384042779903,22.1240130347707,Medium
rice,1855.0,34.045175320633284,70.4696290526722,8.25657010190761,63.86874394600676,70.77704534462279,33.63932189163744,Medium
rice,1855.0,39.856336779981405,69.40075705359698,7.929247414956183,41.75608443342819,18.572979798350172,54.037879236246965,Low
