temperature,humidity,rainfall,soil_pH,disease_risk
21.80129837,92.73446667,120.0586671,5.554823557,High
23.80436344,92.80441624,100.6192543,6.024248787,High
23.71475278,91.53331177,121.8961665,5.631333387,High
23.34467359,90.37981478,112.8954016,5.811975094,High
22.31253665,90.03577124,113.0688155,5.730557448,High
23.50201428,92.21083961,107.9868949,5.66999105,High
23.46260321,91.45665004,111.7763395,5.682751473,High
23.06204373,92.39544055,114.7399101,6.245858905,High
22.47420512,91.22759742,124.2179699,6.017370134,High
22.69780133,92.82223419,105.0508234,5.53456749,High
23.66682067,93.90191078,105.4004751,5.952367662,High
22.50050273,92.45878335,100.9343903,6.126436584,High
23.83053666,90.84422164,109.5966791,6.406818518,High
23.64142354,93.74461474,116.6912176,6.155939453,High
21.41363812,92.99124545,118.3979065,5.878568981,High
22.85267372,94.5764581,117.5314026,5.935336308,High
22.98208095,93.84505029,109.5852253,5.971332179,High
21.19909519,90.80819418,103.6838922,5.67130617,High
23.87192332,90.49939035,103.0548094,5.882155988,High
21.0365275,94.33919546,114.7412734,6.08551916,High
22.61711614,93.51978375,116.9256766,5.90402645,High
21.45278675,90.74531921,116.7036582,6.110218826,High
22.81227579,92.12992101,109.3383552,6.212302608,High
21.98141856,91.12719303,115.4789148,6.142803397,High
22.52709326,92.54780429,115.3830068,6.365972688,High
22.35628673,91.92360477,107.7697413,6.264202804,High
21.19852186,92.15595143,105.8554351,6.276198595,High
23.8812458,93.45067555,104.9116663,5.514253142,High
22.78234161,94.36803516,122.1449949,5.682343744,High
22.19055385,92.43764169,121.6622761,5.830892252,High
22.91430043,90.70475565,118.6044645,5.603413172,High
23.08950736,90.22507299,108.2166601,6.0967531,High
21.72484506,92.83975602,121.6961761,6.056529526,High
22.44307715,91.59234006,102.5565807,6.160267496,High
21.1316077,91.95769858,122.5391946,5.814434775,High
22.71750705,92.25479855,107.0289866,5.987262638,High
23.75033085,92.88160462,117.6602827,5.570020684,High
23.76121837,93.661643,100.825956,5.965551311,High
22.13450646,94.67695747,112.9203223,6.062356467,High
21.17089176,90.23730166,123.6495149,5.895319002,High
22.36238282,91.15761594,118.6832725,6.119432215,High
22.77856513,92.70124029,113.7759219,5.624203283,High
21.22503442,90.09877774,113.9760462,5.52078314,High
23.15791104,90.34396882,110.712841,5.731535258,High
22.42776057,93.91722423,102.7230739,5.893490899,High
23.64082979,90.95257927,116.7431319,5.560521058,High
22.29423493,90.69033986,122.7418744,6.222390798,High
23.35225078,90.90054697,113.0381382,6.071255131,High
22.03911546,94.58075845,110.9804014,6.231950009,High
23.80593812,92.48879468,119.6335548,5.889480679,High
22.31944084,90.85174383,100.1173443,5.732757516,High
22.14464104,93.82567435,120.6310784,6.400321212,High
23.65167552,94.50528753,115.3611268,6.496934492,High
22.16939473,90.27185592,124.4683112,6.229498836,High
15.78144173,92.51077745,119.035002,6.354006744,High
26.03097313,91.50819306,101.2847738,7.511755068,High
13.36050601,91.35608208,111.2266885,7.335158382,High
18.87957654,92.04304496,114.6659511,7.813916603,High
29.47741671,91.57802915,111.1727497,7.129136941,High
28.06903173,92.91487288,114.1339416,6.079998496,High
25.66901098,92.04670813,112.5424199,7.408939392,High
29.77149434,92.00719952,114.4161786,7.207991261,High
30.55472573,90.90343769,106.0711985,7.189259647,High
23.96147583,90.26408017,102.6958703,7.365338111,High
23.98289638,91.5473145,118.4901697,7.455991072,High
25.26052689,90.31153735,117.3695296,6.822282114,High
31.08368929,90.14362642,109.6894658,7.028746406,High
14.78003032,91.22062116,100.1961762,6.118430299,High
26.56608303,94.45239715,116.3796525,6.285312759,High
24.85903405,94.39000473,111.7803734,6.559236744,High
34.51465139,93.63812684,103.5684926,7.163245982,High
24.12188673,90.72351622,102.835632,6.945562889,High
23.85340379,90.10522549,103.923226,7.474710503,High
24.60297538,91.28408653,111.2948115,7.601189843,High
15.63211033,94.25966183,101.4705704,7.561143224,High
19.33516809,91.97978938,116.450422,6.361671475,High
28.2620488,91.98317355,105.2132259,6.929216014,High
22.67594476,93.36348717,110.3332655,7.477935216,High
21.03200078,92.9641969,110.6823944,7.684420446,High
33.23453301,91.06053924,115.7659902,7.825531916,High
22.30318989,92.15987039,117.3688104,6.438668989,High
11.50322938,94.8933184,115.5683776,6.946354724,High
14.34320488,94.35734702,110.2223123,7.994465371,High
33.1056981,93.48447453,119.1709113,7.434118807,High
30.49183837,90.4582865,113.3302105,7.781988584,High
30.25578031,92.03272799,116.7173125,6.052318465,High
12.22816189,90.26457428,108.4161706,7.106650373,High
10.01081312,90.22399223,119.3941064,6.22094286,High
22.79196751,90.60901895,116.5084074,6.420457311,High
20.18432263,90.65458473,116.8130969,6.969249676,High
30.72119881,94.01331956,106.8118019,6.011302181,High
24.35590861,92.39651663,119.6946577,6.600948788,High
21.21306973,91.35349216,112.9834361,7.817846496,High
10.78689755,91.38411917,117.5293447,6.8198271,High
11.89925671,91.34663797,103.5771468,7.291405641,High
22.56664172,93.37488907,109.8585753,7.598729065,High
18.86883219,93.24688124,119.3936976,6.157135092,High
17.34083741,93.04897191,112.7194284,7.1917274,High
34.90665289,92.87820148,102.1906333,7.418761774,High
24.53610067,91.90997228,115.9787989,6.488221135,High
13.8377282,91.74780462,107.9873218,6.044167236,High
22.3551049,93.52211892,101.5164589,6.010391864,High
34.74004942,93.12316972,100.1967854,6.949838549,High
11.54785707,94.14861001,108.8289171,7.907956251,High
23.13338811,91.94670335,104.4224145,7.639788459,High
29.98364695,94.55239717,115.3560318,7.53350946,High
20.87947369,90.93756231,102.4550786,6.251586885,High
17.24944623,91.13772765,112.5090516,6.543191814,High
15.83388699,91.68293851,109.7571416,7.651225301,High
23.01014302,91.11764246,112.6738296,6.708889665,High
16.39624284,92.18151927,102.944161,6.625538653,High
24.45132792,93.10527686,109.4711098,6.528354932,High
31.87859192,91.15248149,105.3437825,6.450640306,High
31.34920143,91.48247612,109.1549823,7.181907673,High
18.05142392,90.03969587,111.7793889,7.016482298,High
30.84835031,92.86773675,107.4142681,6.388617138,High
22.45616931,91.52781832,118.0069295,7.57125447,High
13.70319166,90.95589386,106.2944879,7.609348255,High
20.48954522,93.72485075,111.8391951,7.137136973,High
13.20844373,94.02769434,106.2696156,6.354022554,High
32.31944397,93.67804556,117.6236473,6.196907944,High
20.68185224,90.91510525,109.7513927,7.829507245,High
31.52675982,90.50621806,113.1169398,6.395258356,High
25.35467646,91.81183218,116.7555937,7.992041984,High
17.66545409,91.69865887,110.6857506,6.583411671,High
12.59093977,91.81668769,119.3916718,6.206053072,High
11.86631922,93.68394562,106.060149,6.976997772,High
11.03367937,92.22706805,112.7715925,6.562594972,High
25.2990432,94.96419851,117.9733424,7.260416405,High
32.23797837,90.15406807,104.7052254,6.460044778,High
17.68408797,94.35815354,108.0638166,6.699164936,High
10.2708877,90.19147747,106.6955204,7.401121811,High
17.22034507,94.78797376,108.0054343,6.912033409,High
19.667056,90.50096668,100.1737964,7.764040111,High
10.35609594,93.75652041,101.1456947,7.796034006,High
27.255435,91.71369387,101.139435,6.969883483,High
34.5917846,92.13229786,115.5650287,6.730757538,High
32.39523995,94.51768464,113.25373,6.601395755,High
10.16431299,91.22320999,106.362551,6.465913274,High
21.49118657,93.43949693,101.4819888,6.41354791,High
16.53460397,94.76759975,110.0447896,6.475275337,High
31.8520694,90.12220323,109.9455062,6.407715561,High
28.04799508,90.00621688,117.1311498,6.550814117,High
31.75048899,94.59551226,115.1989301,7.36220835,High
29.07412717,93.27189064,100.7896871,7.36549204,High
19.14381903,90.71037456,108.0230792,7.8546243,High
16.14820285,91.4448027,107.4287664,7.995848977,High
34.05296914,92.05811721,116.8020848,6.725600855,High
34.51423957,90.56151463,118.3271968,7.786725333,High
32.71748548,90.54608254,113.328978,7.656978112,High
25.16296632,92.54736032,114.3117197,7.105904818,High
27.68167318,94.47316879,113.9995146,7.199106204,High
21.35093384,90.9492967,107.0862095,7.871063004,High
11.69894639,93.25638873,103.2005992,7.566165721,High
35.21462816,91.49725058,243.0745066,6.793245417,High
42.39413392,90.79028064,88.46607497,6.576261427,High
38.4191628,91.14220381,119.2653877,6.751452932,High
35.33294932,92.11508608,235.6133585,6.560743093,High
42.92325255,90.07600528,196.2408242,6.938313356,High
33.83508569,92.85470152,203.4044028,6.991626158,High
33.20258348,92.76437927,197.5282582,6.977700268,High
23.48546973,93.71043692,191.7760562,6.833768535,High
29.33710543,90.81781439,202.0572747,6.739170045,High
40.21199348,94.50766912,186.6762324,6.993473247,High
42.13473976,91.70445386,197.402901,6.757470637,High
32.86316618,91.4618874,47.271547,6.850663232,High
29.80744318,91.38048469,232.7046126,6.74274935,High
31.56213762,93.0484859,63.62250788,6.506120752,High
36.32268069,93.06134398,141.1736926,6.98992719,High
37.13165026,94.60761797,172.4788062,6.69215564,High
38.4418717,93.63739039,77.71566883,6.544029776,High
32.66160599,90.78931681,78.85085502,6.927803911,High
27.92765919,91.55594211,149.9107557,6.721835879,High
39.01793345,91.48815629,105.8841531,6.99223441,High
32.51247398,94.65904123,51.07048113,6.704204398,High
38.72382798,91.72514851,62.62377075,6.702424548,High
43.30204933,92.83405443,110.562229,6.641098708,High
27.58548913,90.72526502,238.5008779,6.585346229,High
40.78881819,92.90951393,132.7923586,6.563134737,High
23.19451074,91.40301608,206.3999208,6.502289473,High
32.68067385,92.61715632,248.8592986,6.800321319,High
34.28879307,93.61082872,127.2509777,6.721130543,High
39.30050027,94.16193416,120.9512466,6.574677594,High
39.73149053,91.12220596,122.7628653,6.919342407,High
39.23342464,91.25589286,64.4478499,6.519779583,High
27.34734861,94.17756725,40.35153141,6.687088098,Medium
40.76998685,92.09278584,209.8678411,6.747975732,High
26.26559543,90.79668055,59.49373381,6.65149129,Medium
28.12971499,93.3210737,117.8201907,6.502675132,High
34.2804607,90.55561637,98.54047745,6.825371185,High
33.7960155,93.00754254,182.026807,6.99104104,High
31.53243779,90.87394933,207.0735119,6.511624841,High
42.30495821,90.51431779,74.876786,6.93172108,High
24.63676897,90.61964344,218.2299187,6.712772333,High
28.28222883,91.37059792,179.2720807,6.63016515,High
24.48620746,92.98254537,183.49095,6.761953186,High
42.84609252,94.63548176,78.8099639,6.691202286,High
43.67549305,93.10887229,103.8235658,6.608667684,High
42.07213781,92.92203105,165.7412972,6.840802254,High
33.46873719,92.12746225,136.8277041,6.834808348,High
31.7018373,91.66232213,48.83810592,6.953439161,High
41.41968393,90.03863107,199.3096432,6.665024508,High
42.54744013,94.94482086,214.4103848,6.662875839,High
28.91842453,94.63676767,63.68794608,6.678695788,Medium
43.08022702,93.90305729,211.8529059,6.54277684,High
29.20300896,93.96834049,209.4083305,6.839443833,High
41.04224355,91.37258067,181.527598,6.805277038,High
25.62446619,93.18240298,97.26336657,6.762522087,Medium
35.32876402,91.06138506,163.9069365,6.678449318,High
24.42561272,92.27749066,63.35298768,6.577192175,Medium
31.18298415,90.21646909,54.01872359,6.734005648,High
31.88342554,91.3256535,79.27201575,6.524459342,High
42.93368602,91.1756748,246.3613268,6.501521192,High
23.11407669,94.31994776,231.5153161,6.758479569,High
24.87212063,93.90560147,135.1694525,6.676578778,High
43.36051537,93.35191636,114.778071,6.941496806,High
26.83054058,90.75379971,144.6656444,6.864143752,High
30.42012134,93.12659793,75.95295,6.583528529,High
28.64555584,93.22642604,115.8163936,6.751747609,High
32.50037548,93.47888842,71.73759526,6.893509446,High
43.03714283,94.6428898,41.5856585,6.720744449,High
30.10773379,90.34546355,75.24521981,6.827812549,High
23.69212243,93.61055571,87.53393983,6.912299695,Medium
35.67667332,93.30641944,141.3381168,6.586107335,High
27.71948962,94.43877142,82.83061083,6.827305908,Medium
35.26824831,92.38282957,149.8488208,6.821774589,High
23.16855863,90.78821158,161.6892093,6.656458831,High
33.08706051,92.25197542,88.1300769,6.770384816,High
37.4620912,90.44967809,172.3458448,6.933809743,High
38.73218907,94.73613484,218.142147,6.579441304,High
32.57720726,92.74889453,93.7942847,6.92791761,High
38.38231475,93.10378595,210.2735346,6.985804083,High
42.93605359,90.09448142,234.8466111,6.612429546,High
25.65492304,92.74501561,52.95477913,6.813383387,Medium
37.58899717,91.99740365,159.6577388,6.9677596,High
29.60718808,93.15642801,62.68710535,6.57398033,Medium
25.34756111,93.02871078,174.4012337,6.803094965,High
25.9300384,93.02357765,241.8202079,6.964955435,High
32.76795887,94.57377401,240.4795923,6.764213299,High
29.02328049,90.20396783,126.8069869,6.617703178,High
40.00439101,90.17015833,92.11877372,6.52711001,High
33.32315744,91.25271223,234.496633,6.709668804,High
31.22790131,94.94021378,46.44279118,6.620729882,High
26.68386496,92.9585411,62.50689682,6.583760499,Medium
24.70528368,90.14732171,108.4103158,6.676407337,High
38.2016825,93.97379963,218.0908814,6.751298936,High
36.56769731,93.79503425,104.4218596,6.867554147,High
26.05375792,93.69111672,240.6863901,6.742490027,High
31.29986342,92.76039164,54.77830202,6.986228647,High
40.10207731,94.35110201,149.1199989,6.979102243,High
38.58954491,91.58076549,102.2708231,6.825664782,High
41.31330062,91.1508798,239.7427554,6.617066674,High
37.03551903,91.79430166,188.5181422,6.551892638,High
23.0124018,91.07355541,208.3357976,6.598860305,High
26.7627493,92.86056895,224.5903664,6.420018717,High
25.61294367,94.3138837,224.3206759,5.740054567,High
28.130115,95.64807631,151.0761899,5.686972967,High
25.02887163,91.53720922,179.8248944,6.293662363,High
27.79797651,99.64573002,181.6942283,6.381975465,High
29.25902906,95.11294697,184.7624496,5.542169139,High
27.10134661,93.69979946,150.9502632,5.551963184,High
25.84726298,90.92669463,147.8888994,5.860740481,High
26.58580443,90.98617591,178.8116076,5.558807063,High
28.38503882,99.18843684,189.6711349,5.55771171,High
28.43647052,91.81320717,145.5414413,5.568365926,High
28.27298134,96.93649473,198.8234862,6.07071786,High
27.00648436,96.46168931,144.3331315,5.627860549,High
27.63551259,99.34854917,157.9171537,6.38488418,High
26.29644905,99.65809151,215.9195049,5.685889066,High
27.1326009,95.23797989,204.7206567,6.234458417,High
25.56567803,97.61361544,199.7936345,6.443168642,High
25.94951662,93.40548703,172.0540491,5.842317989,High
28.03380598,95.01630593,218.0055713,5.955742971,High
29.12859129,91.30924833,157.2388553,5.741367375,High
27.0828252,97.00155491,171.7575545,5.948342571,High
28.11321494,90.01734526,172.4813641,6.387067562,High
27.5136304,94.18955816,156.6732553,5.562911913,High
27.63834933,95.48763389,205.5463111,5.85971872,High
29.01256899,94.01014388,150.0500312,6.282955073,High
26.58413917,95.78923137,171.6262299,6.25449571,High
28.28905147,97.00396405,142.9403233,5.973853124,High
28.69164799,96.65248672,178.9635457,6.081568052,High
29.70931288,96.30484325,209.8453993,6.37466756,High
27.14865285,96.66355213,149.2433497,6.027707171,High
29.28725038,91.95614918,132.1491176,5.868285082,High
25.06871967,93.31410447,134.8419069,6.205931638,High
26.92449525,91.20106019,194.9022136,5.570745386,High
28.27804288,93.64761266,171.9457959,6.095261013,High
29.18032562,92.73041222,204.9603677,6.025789594,High
28.3575072,91.64509299,160.7306991,5.542873799,High
29.38072512,93.27565685,218.5241851,6.366219551,High
25.39241091,98.08951196,218.080385,5.579845008,High
26.31270635,98.62048026,208.1181381,5.804965067,High
29.52501367,91.91185319,194.3100272,6.121005506,High
28.83214859,92.17170353,145.4172387,6.000248647,High
28.48444906,97.76865458,160.389421,5.820978791,High
28.74013335,93.39676499,156.7650823,5.620733794,High
25.00872392,95.59224018,165.8092179,6.001936419,High
29.8690834,91.14723422,192.7678575,6.305740522,High
27.54273211,94.59086121,150.2012138,6.362544111,High
26.52166434,98.38227669,144.6261698,5.588655387,High
25.03512351,95.89739958,174.796583,6.182232762,High
29.20394909,95.66997327,211.2506267,5.959493188,High
27.05826457,91.10510371,224.7006953,5.677282678,High
26.18552389,96.96637916,135.4186222,5.612122797,High
27.59376845,92.48519606,162.8432736,6.206077742,High
25.76011662,94.65830608,131.2451414,5.764812076,High
28.87862994,95.11320315,145.0583117,6.203376525,High
26.50908611,94.48414544,199.8778403,6.143662699,High
26.87037587,91.72546257,214.4128874,6.100429497,High
27.57283516,94.90485697,145.9298935,5.708409601,High
28.05912437,98.3670985,171.6516396,5.868255858,High
29.51611558,92.56492864,131.2116167,6.461225827,High
28.96318258,95.16333673,222.803013,6.165084855,High
25.09897688,92.36099489,157.7592626,6.047044342,High
27.1872282,92.19906776,141.3220576,6.137102505,High
29.03065024,90.79093862,205.5720367,5.894027065,High
27.754298,95.94643831,131.0900076,5.56222383,High
27.31155708,99.96906006,201.8258633,5.832608028,High
28.84270971,99.64328526,224.4016682,6.218571874,High
26.61423461,96.97300803,191.006688,6.142010637,High
29.70143197,95.65754365,215.1968037,6.078807239,High
25.54759871,91.64194826,212.867626,5.702484758,High
26.37978453,91.49882979,167.0470997,5.547594847,High
27.45907759,92.90736493,142.1430003,5.836075368,High
27.02269204,95.71935435,147.1682459,6.231662767,High
28.98545306,90.73966792,148.8398374,5.718120393,High
26.1055118,91.52421214,134.1279669,5.852038202,High
25.0707247,95.02156793,192.9036306,5.547933273,High
25.54963273,96.92786777,191.2996157,6.156259104,High
28.56973521,95.67906668,134.8370348,6.436314406,High
26.07010807,96.7036223,143.533473,5.981169595,High
25.51791333,94.38420565,178.7297725,6.271952833,High
25.9490364,94.73860514,144.1571109,6.470465614,High
28.2974764,95.41122824,182.4482352,6.141502001,High
29.56549169,91.40896307,224.8315729,5.826381164,High
29.69952329,95.21224392,148.3003692,6.342463714,High
26.14162144,93.28415295,195.4115025,6.071897347,High
26.00175125,94.79998418,209.540094,6.331051715,High
27.15116142,91.48889469,164.9182225,6.413184638,High
28.97318719,98.09861043,213.9011021,5.50158009,High
26.13958446,96.38580769,131.3387935,6.338720873,High
25.51618488,94.33465411,135.1272491,6.015672239,High
27.55821802,99.98187601,174.6256481,5.735364307,High
27.81132822,97.48410555,154.0621221,6.465906333,High
25.60033702,99.7240104,165.8248732,5.855457599,High
26.91641934,99.84671638,225.6323656,6.318552973,High
29.1797902,90.27214288,188.9252083,6.006784979,High
26.44600063,98.29937782,221.2258168,6.008386283,High
28.43572863,95.8840407,203.9283708,5.665785202,High
28.94099669,93.00109012,191.7723087,5.764615485,High
26.45488737,93.45042636,149.2220255,5.901495544,High
25.79490531,93.84150618,152.4238712,5.779032666,High
26.93141945,98.80313612,166.5712879,5.67154928,High
24.40228894,79.19732001,90.8022356,7.231324765,Low
23.09595631,84.86275707,71.29581071,6.925412377,Medium
23.9656349,76.97696717,90.75616738,7.633437412,Low
24.88738107,75.62137159,89.76050416,6.827354668,Low
25.36243778,83.63276077,88.43618918,6.176716425,Medium
24.69457084,81.7358876,78.58494391,6.628722836,Medium
25.0017188,80.53965818,96.32600992,7.256877571,Medium
22.45942937,81.30681027,64.23026638,6.443785385,Medium
23.60564038,79.29573149,72.49800885,7.723240151,Low
24.58453146,79.12404171,71.94608134,5.947448589,Low
23.0865933,83.55546146,71.84080724,7.227745516,Medium
23.5000992,83.63488952,79.81328183,6.219469084,Medium
24.1472953,75.88298598,69.91563467,6.021439523,Low
24.69315538,84.84422454,89.799462,6.253343655,Medium
24.484692,84.44932014,90.94342484,6.187455799,Medium
24.49112609,82.24415809,64.02949379,7.057693366,Medium
23.47986888,81.73049149,86.76287924,6.720449769,Medium
24.18586246,76.04203958,69.08056728,6.431689506,Low
25.00755095,78.17952126,86.06411872,7.453106264,Low
25.99237426,77.0543546,89.1188212,7.368258226,Low
23.66457347,81.69105088,99.36898373,7.352401887,Medium
25.66891439,81.38103349,78.59595817,6.652143699,Medium
22.04612876,84.62978302,86.00758678,6.144631795,Medium
22.4204752,84.55794703,93.46595573,7.318802162,Medium
25.03149561,82.21276599,95.0191318,7.954629324,Medium
23.53371386,77.21705554,87.54004943,6.207652157,Low
22.77076388,82.5993307,81.49543437,6.631005298,Medium
25.49848236,79.9751579,67.05961949,7.306918817,Low
25.248679,83.4630147,86.55517751,5.898293044,Medium
22.78249615,77.51235009,64.61444234,7.238566893,Low
23.37044424,77.43198948,71.67870701,7.977651226,Low
24.86560781,78.22080815,79.56866268,5.983075895,Low
24.14386157,84.51591287,80.36146974,6.785723961,Medium
25.03300222,79.04368718,97.10087029,7.393441155,Low
23.65724079,84.47601498,88.54479121,6.486068274,Medium
25.54359718,84.09229796,88.94245493,7.175934962,Medium
22.00085141,79.47270984,90.42224164,7.388265888,Low
23.64328417,78.1258666,80.96157332,6.10539819,Low
23.96436009,78.02763149,84.63148859,6.419536555,Low
24.65425757,75.6350708,61.82980133,6.307585854,Low
24.3017998,84.87668973,65.0247867,6.93221485,Medium
24.29144926,81.02453404,90.41694635,7.810865753,Medium
24.29470232,84.61527627,81.05902285,6.527541661,Medium
25.72180042,81.19666206,99.93100821,7.569454601,Medium
24.87663664,76.30050373,91.9223468,7.041065585,Low
22.60612115,77.34264002,75.13617229,7.208795456,Low
23.86814008,75.68339729,90.4547185,6.814341946,Low
23.41022496,76.43836957,78.82199603,7.442217061,Low
24.96440768,81.31677618,80.03995829,6.854558957,Medium
25.16820129,80.30351815,84.62419032,7.884550475,Medium
22.72767171,77.07598065,77.55176318,6.006085786,Low
22.45145981,76.25674874,86.84998693,7.432043735,Low
23.04920461,75.53835214,70.65644296,6.498052108,Low
25.29250148,75.66653335,62.64174227,6.205263534,Low
22.95604064,82.33733678,66.48339303,6.360812227,Medium
22.80213132,84.14668447,91.6389565,7.046607434,Medium
23.54234715,75.98203329,84.12536744,7.947011366,Low
24.41212325,80.80343786,98.60457373,6.281913858,Medium
22.94276687,75.37170612,67.08022574,6.114525877,Low
25.53676123,81.13668716,95.4262599,6.753978061,Medium
25.32023717,81.79475917,83.46532547,7.425041316,Medium
22.426733,81.53480799,65.54475812,6.745104394,Medium
25.78544484,75.00539324,91.39578861,7.641116569,Low
25.68959532,77.90621048,66.19426787,6.470135478,Low
22.14593688,82.8597549,60.65381719,7.091992365,Medium
25.07278712,82.50257909,93.51042684,6.520403794,Medium
22.21506982,76.17851932,70.40557612,6.127939628,Low
23.9643129,76.59175937,76.13090645,7.994679507,Low
25.40059227,76.53237965,62.5138867,7.524707577,Low
23.7805123,83.03878838,66.26555904,7.827877818,Medium
24.16402322,76.7433897,61.94626051,6.436691764,Low
25.31468463,77.91757121,72.82902109,5.907930899,Low
22.60361557,80.3509046,88.57395505,6.135025006,Medium
22.9535715,78.71555832,99.75336197,6.044556594,Low
22.74446976,80.41198458,90.07326633,7.59781958,Medium
23.80834611,83.91902605,70.97358303,6.691268104,Medium
25.46228792,81.56641891,76.88582484,6.175492306,Medium
25.96779712,81.97904282,74.14169043,7.272316209,Medium
25.5308271,80.04662756,99.39557151,5.801047545,Medium
24.43847399,81.69801729,60.79645852,6.757457943,Medium
23.03887865,76.47039772,90.64770699,6.983395573,Low
23.51308653,76.72621429,80.11272117,7.976889498,Low
22.75805656,76.75768356,97.76600619,6.558902588,Low
24.71252544,77.7293114,85.24963302,7.979090365,Low
23.45969093,82.44777468,93.50153555,7.903528673,Medium
25.5503704,77.85055621,78.58488484,6.73210948,Low
22.08458267,82.82904143,67.06459777,6.691690476,Medium
24.68854799,78.51206972,69.31153566,7.839849298,Low
25.84997269,84.16855231,77.03421249,6.61448588,Medium
22.46054478,75.40989245,71.85436078,7.456971816,Low
23.65629976,77.52425987,74.8984994,7.2942193,Low
22.00817088,81.83896111,92.23645249,7.762647875,Medium
24.32630461,80.13456404,69.45072055,6.363406102,Medium
22.92360984,82.68738535,92.91915074,7.63737841,Medium
23.43821725,78.63388824,81.15072105,6.200671976,Low
22.10718988,78.58320116,74.94136567,6.364729934,Low
23.03814028,76.11021529,91.49697481,6.913678684,Low
24.54795322,75.39752705,63.88079866,7.766259769,Low
23.73868041,75.77503808,76.63669195,7.55606399,Low
22.31871914,83.86129998,65.35747011,7.288377241,Medium
25.52468965,72.24850829,151.8869972,6.002524871,Medium
26.59104992,82.94164078,161.2469997,6.033485257,High
25.29781791,86.8870535,196.6249511,7.121933579,High
25.72100868,88.16513579,175.6086697,6.207459637,High
23.58419277,72.00460848,190.4242157,6.090060478,Medium
25.31042337,72.01364411,190.5577618,6.346715209,Medium
23.41798979,85.08640476,185.7446728,6.661957897,High
24.35564134,88.80391021,169.1168028,6.176860192,High
26.284017,75.14640198,182.2685447,7.251847296,Medium
25.13842773,83.12053888,169.3388465,6.386259978,High
24.88692811,71.91711523,150.2498675,7.319735475,Medium
25.75734909,88.36668522,189.4263485,6.025028997,High
23.12844351,74.68322732,199.8362913,6.344751947,Medium
24.9949957,88.95692783,151.4935635,7.02777956,High
25.21622704,70.88259632,195.8645552,7.299304715,Medium
24.39736241,79.26861738,164.2697011,7.014063944,Medium
23.31410442,71.4509053,164.4970373,7.488014404,Medium
25.72668885,81.86171563,191.9649389,6.626503893,High
26.96656378,78.21047693,169.8391177,6.239011,Medium
23.70467146,74.63745355,181.2783964,6.742688094,Medium
24.90075709,73.84186449,153.8990984,6.588017308,Medium
23.39605743,72.60512854,174.7876411,7.097586415,Medium
26.8748389,79.78725152,173.1017097,6.956682743,Medium
23.1426498,74.99739774,151.9035477,7.380396262,Medium
24.29496635,77.62976013,184.9800516,6.176618831,Medium
24.39459498,89.89106506,197.1220049,6.551130445,High
25.7629429,80.76238215,174.5071843,6.427726565,High
25.4879684,84.48235878,168.7848886,6.740947635,High
25.37122686,76.2403666,183.8270791,6.130136384,Medium
26.21312799,81.70476368,180.1237765,6.667633355,High
24.30748599,78.54340987,186.2337571,6.186814392,Medium
23.76554749,87.98329901,150.3166152,6.334837865,High
24.79853023,78.53037059,162.2847429,7.16214284,Medium
23.20683504,74.09956958,199.4766779,7.422318499,Medium
23.66805429,70.89000744,184.4633281,6.768001309,Medium
25.12417673,85.72530641,159.5718087,6.348441469,High
23.89069041,83.46409075,167.7230632,6.097294061,High
23.09433785,81.45139295,196.6587013,6.14132902,High
24.21744605,82.85284045,166.1365886,7.479248124,High
24.06475727,71.31342851,153.6390212,6.509174789,Medium
24.85441411,74.4407048,175.572958,6.57256106,Medium
26.41915161,76.85691248,197.2101782,7.165696848,Medium
24.89326318,77.01222585,196.469984,7.207457208,Medium
23.25583402,82.7015932,166.2160846,7.124333547,High
24.7634518,87.06071115,179.1630865,6.463538707,High
24.97042599,78.62697699,166.6415254,6.856833064,Medium
26.12797248,80.49172597,150.6326874,7.132389299,High
25.97825807,81.65769588,163.3488091,6.235357638,High
26.2830571,73.35763537,186.6898282,6.704273839,Medium
26.38905406,83.31240346,176.1516409,7.433313409,High
25.2746335,73.7459581,168.0432282,6.109478059,Medium
23.09499564,78.45959697,155.3851533,7.095413294,Medium
25.79351957,81.76904006,193.2418382,6.352076783,High
23.17403323,87.88255345,160.6217342,6.658769991,High
25.63215038,79.95150917,182.2582277,7.051822472,Medium
25.848795,87.81661683,152.6194403,7.333143205,High
26.56767277,80.90424543,181.2915605,6.352771037,High
26.24532085,72.97198375,189.9711184,7.124050134,Medium
26.91515043,73.19897535,177.2233048,6.998787171,Medium
24.36972377,82.11319791,159.9210934,6.537914958,High
25.71901283,79.15532398,187.1735424,7.171054239,Medium
25.01157559,88.3313023,169.4168014,7.228268228,High
25.40785911,76.44048625,188.6372826,7.319952206,Medium
23.28081,74.27607475,153.7447398,6.613341343,Medium
23.98651719,82.09053379,167.0576456,6.096838784,High
24.48556447,83.20630007,192.2316221,6.132570523,High
25.86705009,84.09985284,154.8390847,7.36008498,High
23.5643831,79.46283115,185.25947,7.321619041,Medium
24.2248758,74.89465426,192.4931257,7.175170657,Medium
25.49386782,86.97061481,176.5268267,7.299076163,High
24.97178693,79.47557931,195.7571622,6.842966479,Medium
24.80624984,82.09281674,156.3616174,6.356295568,High
23.16814977,76.66724969,157.1215052,6.508342839,Medium
24.25133493,89.86454053,175.1742112,7.098227926,High
26.58361011,78.00774772,154.8238864,6.310699968,Medium
